user_id,platform,region,age,onboarding_completed,levels_passed
23879,pc,tier2,26.0,1,23
267062,ios,tier2,17.0,0,23
178909,pc,tier2,29.0,0,7
96704,android,tier3,31.0,1,16
466439,android,tier1,24.0,1,24
994694,android,tier2,33.0,1,24
149583,ios,tier2,27.0,1,21
375227,ios,tier2,32.0,0,14
55527,ios,tier2,26.0,1,26
826372,ios,tier2,42.0,1,26
218576,ios,tier3,31.0,1,21
325325,ios,tier2,28.0,1,34
604978,pc,tier1,46.0,0,10
265935,android,tier1,34.0,0,18
505372,ios,tier1,31.0,1,25
575834,android,tier2,32.0,1,24
878463,ios,tier2,44.0,1,21
509981,pc,tier1,45.0,1,22
986338,ios,tier2,28.0,1,19
358195,ios,tier1,37.0,0,15
658023,ios,tier3,23.0,1,30
347993,ios,tier2,30.0,1,31
567270,ios,tier2,32.0,1,19
639351,android,tier1,20.0,0,18
988114,ios,tier2,27.0,1,38
274099,android,tier2,34.0,1,20
688596,android,tier1,41.0,1,23
595474,android,tier2,19.0,0,23
582505,android,tier1,40.0,1,30
247942,android,tier2,33.0,0,17
828465,ios,tier2,21.0,1,32
446558,android,tier2,38.0,1,12
72932,ios,tier3,20.0,1,19
861884,ios,tier3,43.0,0,13
811841,android,tier2,24.0,1,25
467271,android,tier2,33.0,1,27
564963,pc,tier2,26.0,0,10
953265,android,tier3,42.0,1,17
627963,ios,tier2,32.0,1,27
949164,android,tier2,17.0,1,27
663102,android,tier2,42.0,0,11
474141,android,tier2,20.0,0,17
174290,android,tier3,38.0,1,16
615608,ios,tier1,26.0,1,28
574470,ios,tier2,40.0,1,18
791787,android,tier1,24.0,1,22
192976,android,tier3,26.0,1,18
127532,pc,tier3,46.0,0,3
453244,android,tier3,29.0,0,13
533484,ios,tier1,41.0,1,31
771000,pc,tier2,26.0,1,21
385008,android,tier1,27.0,0,19
703155,pc,tier3,38.0,0,-1
191444,ios,tier1,28.0,1,27
544786,ios,tier2,34.0,1,25
935978,ios,tier1,32.0,1,28
610640,ios,tier2,22.0,1,20
986308,pc,tier2,20.0,0,13
894457,pc,tier3,25.0,0,10
156580,android,tier1,19.0,1,30
806323,android,tier2,32.0,1,21
565773,ios,tier1,37.0,1,20
432758,ios,tier1,39.0,1,21
171913,pc,tier3,19.0,0,15
244662,android,tier2,38.0,0,26
887807,android,tier1,21.0,1,22
593693,ios,tier1,45.0,1,26
317669,android,tier2,23.0,0,17
222613,android,tier2,41.0,1,25
15982,android,tier3,39.0,0,10
284412,pc,tier2,36.0,0,13
870245,ios,tier2,35.0,0,27
932918,ios,tier3,23.0,1,27
414760,ios,tier2,33.0,1,21
54735,android,tier2,25.0,0,17
722763,ios,tier2,33.0,1,27
883255,ios,tier1,43.0,1,28
625581,pc,tier1,34.0,0,21
902901,ios,tier3,31.0,1,34
945761,ios,tier3,25.0,1,25
877691,ios,tier2,37.0,0,16
58059,android,tier2,18.0,0,19
670922,ios,tier2,33.0,1,19
746507,pc,tier1,30.0,0,13
507548,android,tier1,36.0,1,20
593142,ios,tier2,16.0,1,31
673213,android,tier3,35.0,0,19
356465,pc,tier2,36.0,0,9
152845,ios,tier1,20.0,1,36
360659,android,tier2,20.0,0,15
992654,pc,tier1,20.0,0,13
354108,ios,tier3,37.0,1,23
844361,android,tier1,31.0,1,28
612274,android,tier2,28.0,1,28
18652,pc,tier2,29.0,0,15
282449,ios,tier2,21.0,0,17
681496,android,tier3,37.0,1,22
73386,ios,tier2,21.0,1,29
526982,android,tier1,31.0,0,22
296818,ios,tier2,28.0,1,22
580704,android,tier1,20.0,1,30
356917,pc,tier2,36.0,1,11
124666,android,tier2,29.0,1,20
22141,android,tier2,30.0,1,22
974095,android,tier1,29.0,1,28
897797,ios,tier2,27.0,1,29
175545,ios,tier2,37.0,1,27
942530,android,tier1,27.0,1,18
360516,ios,tier2,32.0,1,20
337946,ios,tier2,28.0,1,29
111747,pc,tier1,20.0,1,20
162327,android,tier2,16.0,1,22
720501,pc,tier2,15.0,0,21
305117,android,tier2,47.0,0,11
860606,ios,tier1,47.0,1,27
219879,ios,tier3,26.0,0,22
813486,ios,tier3,34.0,1,19
547189,android,tier2,24.0,0,11
789153,pc,tier1,39.0,1,18
742833,ios,tier2,29.0,1,29
87358,ios,tier3,37.0,1,20
381501,android,tier2,28.0,1,13
79675,android,tier1,12.0,1,41
455596,android,tier1,43.0,1,23
21379,android,tier1,40.0,1,21
162165,pc,tier2,26.0,1,12
659120,ios,tier3,30.0,0,13
970977,android,tier2,24.0,1,19
693559,android,tier2,30.0,0,17
46906,pc,tier2,28.0,0,12
161828,android,tier2,27.0,0,17
909555,android,tier2,43.0,1,27
431304,android,tier1,35.0,1,23
71699,pc,tier1,18.0,1,28
740271,ios,tier2,30.0,1,23
31505,android,tier1,31.0,1,23
615387,ios,tier2,22.0,1,30
655675,android,tier1,41.0,1,16
527148,pc,tier1,18.0,0,21
762314,pc,tier3,25.0,1,21
501547,android,tier1,40.0,0,6
315537,android,tier2,24.0,1,34
183305,pc,tier1,43.0,0,12
481687,android,tier1,34.0,1,27
897463,ios,tier1,24.0,1,25
873317,android,tier1,33.0,1,28
242427,android,tier2,31.0,1,27
60782,ios,tier2,24.0,0,18
90367,ios,tier2,16.0,1,31
668188,ios,tier3,22.0,1,36
371545,ios,tier2,25.0,1,24
371778,ios,tier1,34.0,1,34
923810,ios,tier1,43.0,0,10
750758,android,tier2,43.0,0,20
238448,pc,tier3,33.0,1,10
220442,android,tier1,30.0,1,24
448483,android,tier2,32.0,0,15
421983,android,tier1,24.0,1,28
188606,ios,tier1,31.0,0,30
632045,pc,tier2,24.0,1,22
453508,ios,tier3,26.0,0,20
447921,android,tier2,26.0,0,6
474801,android,tier3,36.0,1,21
934199,ios,tier1,41.0,1,33
953330,ios,tier2,28.0,1,29
480355,pc,tier2,37.0,0,20
966588,pc,tier1,21.0,1,17
339652,ios,tier3,23.0,1,17
539333,pc,tier2,36.0,1,24
387226,android,tier2,30.0,1,24
935552,android,tier2,27.0,0,19
403819,pc,tier1,16.0,1,26
420534,ios,tier1,14.0,1,34
940925,android,tier1,40.0,1,35
259636,ios,tier2,38.0,1,24
564576,ios,tier2,28.0,1,25
276002,ios,tier2,21.0,1,30
259774,pc,tier3,25.0,0,-3
421023,ios,tier2,37.0,1,23
238770,pc,tier2,22.0,0,21
615201,ios,tier2,41.0,1,26
987099,pc,tier3,18.0,1,19
483732,ios,tier3,22.0,1,18
128697,android,tier1,35.0,1,26
397218,ios,tier3,35.0,0,19
447760,ios,tier2,21.0,1,32
301477,android,tier2,29.0,1,14
429637,ios,tier2,40.0,1,31
242564,ios,tier2,22.0,1,27
991300,ios,tier1,24.0,0,24
506254,android,tier3,31.0,0,15
503682,ios,tier3,39.0,1,18
442447,android,tier2,32.0,1,30
511341,android,tier2,32.0,0,15
418128,pc,tier3,36.0,0,6
983401,pc,tier2,31.0,0,12
193459,android,tier2,30.0,1,19
33374,android,tier2,49.0,1,22
830970,android,tier2,38.0,1,23
24042,ios,tier3,35.0,1,29
536405,ios,tier1,18.0,1,30
941662,android,tier2,29.0,1,32
587432,ios,tier2,31.0,0,29
854681,ios,tier2,24.0,1,39
630609,pc,tier2,36.0,0,3
418171,ios,tier1,28.0,1,26
246296,android,tier1,38.0,1,29
251281,pc,tier1,35.0,1,19
66780,ios,tier2,27.0,1,35
575727,android,tier1,22.0,1,25
700790,android,tier1,47.0,1,30
198156,ios,tier1,30.0,1,42
478070,android,tier3,32.0,1,14
476758,android,tier1,30.0,1,20
584243,ios,tier2,29.0,1,25
433083,android,tier2,39.0,1,20
796689,ios,tier1,27.0,1,35
335961,ios,tier2,26.0,1,36
621210,android,tier2,32.0,1,18
855610,pc,tier1,33.0,0,16
917609,ios,tier1,17.0,1,35
952517,ios,tier2,20.0,1,27
605072,ios,tier2,32.0,1,27
286663,ios,tier2,46.0,1,17
684766,android,tier1,21.0,0,13
515938,ios,tier1,30.0,1,31
88592,android,tier1,28.0,1,24
489211,ios,tier2,30.0,1,24
808332,pc,tier1,27.0,0,16
728754,android,tier3,38.0,1,16
240727,pc,tier2,43.0,0,10
888904,android,tier3,26.0,1,18
933088,android,tier2,26.0,1,27
167451,android,tier3,34.0,1,19
505577,android,tier3,41.0,0,8
345430,pc,tier2,35.0,0,10
759346,android,tier3,29.0,1,13
954669,ios,tier2,41.0,1,18
992915,android,tier2,26.0,1,24
952699,ios,tier2,38.0,1,30
951255,ios,tier2,41.0,1,29
548800,android,tier1,29.0,0,14
889909,pc,tier2,10.0,0,12
963340,ios,tier3,39.0,0,18
77250,android,tier1,24.0,0,23
44425,pc,tier2,25.0,0,9
193909,ios,tier2,32.0,1,23
92853,ios,tier2,19.0,1,22
862819,android,tier2,32.0,1,28
704674,pc,tier1,28.0,1,15
632145,ios,tier3,30.0,1,22
12823,ios,tier1,32.0,1,26
651113,android,tier1,15.0,1,20
709926,ios,tier1,21.0,1,26
41647,pc,tier1,33.0,1,17
329204,pc,tier1,47.0,1,13
481650,pc,tier2,24.0,0,10
558055,android,tier2,29.0,0,10
654849,pc,tier2,16.0,0,13
653147,ios,tier3,25.0,0,32
350558,android,tier2,32.0,1,21
274103,android,tier2,34.0,0,13
552314,pc,tier1,33.0,1,19
32214,ios,tier2,29.0,1,31
379358,pc,tier2,25.0,0,15
819599,ios,tier2,26.0,1,22
383013,ios,tier2,20.0,0,19
282972,ios,tier1,37.0,0,24
37106,pc,tier2,42.0,0,16
179183,ios,tier1,33.0,1,29
281901,android,tier3,37.0,0,12
871698,android,tier1,26.0,1,23
372266,android,tier2,44.0,1,23
202493,ios,tier3,11.0,1,23
898974,android,tier2,38.0,1,21
913713,android,tier2,40.0,1,17
811079,pc,tier1,44.0,0,12
457252,ios,tier3,29.0,1,31
900676,android,tier1,29.0,0,14
224343,android,tier2,34.0,1,23
24157,android,tier2,36.0,1,30
255463,ios,tier2,43.0,1,21
751454,ios,tier1,46.0,0,21
139547,pc,tier1,46.0,1,12
404975,pc,tier3,28.0,0,13
48571,android,tier2,27.0,1,26
585354,android,tier1,33.0,0,22
135965,ios,tier3,27.0,1,26
162634,android,tier1,33.0,1,31
445991,ios,tier2,28.0,1,27
344791,ios,tier1,38.0,1,34
648480,pc,tier1,22.0,0,15
494994,pc,tier1,36.0,1,18
781738,pc,tier2,41.0,0,9
409634,android,tier1,26.0,1,27
366457,android,tier2,32.0,0,16
271059,ios,tier1,44.0,1,35
130747,ios,tier1,32.0,1,27
851321,ios,tier3,35.0,1,22
582439,android,tier2,21.0,1,24
264478,ios,tier1,34.0,1,41
89195,ios,tier1,28.0,1,36
468376,android,tier2,39.0,1,19
929154,ios,tier1,40.0,1,29
767598,android,tier1,34.0,1,15
858102,android,tier2,35.0,1,21
21299,ios,tier2,42.0,1,29
652040,android,tier2,18.0,0,16
821152,android,tier3,33.0,0,11
942885,ios,tier1,31.0,1,31
806951,ios,tier1,42.0,1,32
951996,ios,tier2,31.0,1,29
841028,ios,tier2,26.0,1,25
138970,ios,tier2,47.0,1,20
513757,ios,tier2,27.0,1,26
754688,android,tier1,44.0,1,25
229556,pc,tier1,17.0,0,11
111807,pc,tier2,18.0,0,8
865777,ios,tier2,35.0,0,22
985873,android,tier2,32.0,0,9
647473,ios,tier2,29.0,1,22
255141,android,tier2,46.0,1,22
803379,ios,tier1,36.0,0,29
98048,ios,tier2,19.0,0,21
295475,ios,tier1,33.0,1,32
175092,android,tier2,25.0,0,13
93822,android,tier2,39.0,0,13
520395,pc,tier3,42.0,1,16
516034,pc,tier1,19.0,1,28
699071,android,tier3,49.0,1,12
458769,android,tier2,32.0,1,19
29994,ios,tier2,25.0,1,28
112261,ios,tier2,27.0,1,27
775751,android,tier2,22.0,1,18
463332,ios,tier2,33.0,1,26
958514,android,tier3,45.0,1,11
697638,ios,tier1,33.0,1,33
32494,pc,tier3,33.0,1,14
117579,android,tier2,24.0,1,25
663154,android,tier2,27.0,1,18
113322,ios,tier2,35.0,0,9
53119,ios,tier2,28.0,0,20
977479,android,tier2,37.0,1,33
469233,ios,tier3,14.0,0,27
615897,android,tier2,24.0,1,29
259788,android,tier2,23.0,1,21
522079,android,tier2,27.0,1,29
459059,ios,tier1,51.0,1,23
691158,ios,tier1,28.0,1,42
503314,ios,tier1,26.0,1,38
79403,ios,tier1,30.0,1,36
925496,ios,tier3,35.0,1,26
590640,pc,tier2,28.0,0,14
793439,pc,tier3,18.0,0,9
603645,ios,tier2,35.0,0,32
236675,ios,tier2,25.0,1,20
379838,ios,tier2,25.0,1,29
940791,ios,tier1,32.0,1,29
210038,pc,tier2,30.0,1,27
805618,ios,tier1,44.0,1,26
511953,android,tier1,36.0,0,19
942310,ios,tier2,26.0,1,29
238672,android,tier2,29.0,1,19
726711,ios,tier2,32.0,1,20
551981,ios,tier2,29.0,1,19
68905,ios,tier2,34.0,1,38
306064,pc,tier1,43.0,0,7
207402,ios,tier2,16.0,1,27
789647,android,tier2,32.0,1,23
422947,ios,tier3,26.0,1,21
915885,ios,tier2,30.0,0,25
299239,android,tier3,37.0,0,17
706039,ios,tier3,35.0,1,20
364015,ios,tier2,24.0,1,31
903985,ios,tier3,32.0,1,24
366796,pc,tier2,37.0,1,20
685081,ios,tier2,32.0,1,28
896780,ios,tier1,22.0,1,29
431921,android,tier1,18.0,1,34
209659,ios,tier3,25.0,1,24
349303,android,tier1,20.0,1,19
981171,android,tier1,19.0,1,26
229571,pc,tier2,32.0,1,18
823677,ios,tier2,30.0,0,18
953309,ios,tier2,12.0,1,24
511887,ios,tier1,28.0,1,38
183501,ios,tier2,26.0,0,17
277314,android,tier1,23.0,1,34
127238,android,tier2,26.0,1,24
780908,android,tier2,31.0,1,19
699055,ios,tier3,38.0,1,25
776082,pc,tier3,32.0,0,9
901201,ios,tier2,31.0,1,34
237254,pc,tier2,17.0,1,29
222658,pc,tier3,36.0,0,11
301103,ios,tier1,34.0,1,21
40729,ios,tier1,15.0,1,26
589071,android,tier2,41.0,0,13
679782,pc,tier3,35.0,0,3
403326,ios,tier3,25.0,1,24
671595,ios,tier2,19.0,1,28
640024,ios,tier3,38.0,1,18
807576,ios,tier2,25.0,1,27
531327,ios,tier2,33.0,1,32
150095,pc,tier2,28.0,1,18
915540,pc,tier3,30.0,0,4
338939,android,tier2,21.0,1,28
188107,ios,tier2,32.0,1,28
710876,pc,tier3,27.0,0,6
976427,pc,tier2,49.0,0,2
737833,ios,tier2,41.0,0,21
115268,android,tier3,41.0,0,20
859003,ios,tier1,19.0,1,23
855260,ios,tier1,18.0,1,25
875978,android,tier2,34.0,0,16
190141,ios,tier3,32.0,1,31
185529,android,tier1,41.0,0,19
219436,pc,tier1,36.0,0,17
99972,ios,tier3,24.0,0,20
122677,ios,tier1,38.0,1,21
329495,ios,tier2,10.0,1,35
556026,android,tier1,19.0,0,20
549424,android,tier2,31.0,0,19
582236,android,tier3,29.0,0,7
738766,ios,tier1,33.0,0,26
55875,android,tier2,35.0,0,16
346653,ios,tier1,25.0,1,30
74970,pc,tier2,30.0,1,16
726375,pc,tier2,28.0,1,25
506953,android,tier3,36.0,1,18
487759,pc,tier1,18.0,0,21
95780,android,tier2,25.0,0,21
469558,android,tier1,26.0,0,19
235863,ios,tier2,24.0,1,36
612512,pc,tier2,39.0,0,12
805366,pc,tier2,22.0,0,11
572109,android,tier3,44.0,0,11
427309,pc,tier3,40.0,0,6
947355,android,tier3,35.0,0,9
514897,ios,tier1,42.0,1,22
791565,ios,tier2,39.0,1,15
201258,android,tier3,22.0,0,14
152715,android,tier2,29.0,1,27
546523,pc,tier2,26.0,0,22
933413,ios,tier1,31.0,1,33
975989,ios,tier1,12.0,1,51
249053,ios,tier1,38.0,1,36
836690,pc,tier2,34.0,0,12
348232,pc,tier3,38.0,0,7
646803,ios,tier1,35.0,1,29
983467,android,tier2,32.0,1,22
836499,ios,tier1,25.0,1,28
588315,android,tier2,28.0,1,13
236420,android,tier2,36.0,0,25
960212,pc,tier1,34.0,0,10
112174,android,tier3,12.0,1,28
76696,ios,tier1,40.0,1,25
984681,ios,tier3,41.0,1,25
64615,pc,tier1,26.0,0,15
513465,android,tier1,34.0,0,11
50463,pc,tier1,39.0,0,13
48761,android,tier2,25.0,1,34
806933,ios,tier2,34.0,1,28
437274,ios,tier3,31.0,1,35
232908,pc,tier3,26.0,0,9
157103,pc,tier2,27.0,0,18
760485,android,tier1,33.0,0,20
118065,pc,tier2,33.0,1,31
209696,ios,tier3,21.0,1,29
76001,pc,tier2,34.0,0,9
501529,android,tier1,23.0,0,19
572391,android,tier1,27.0,0,21
531470,ios,tier2,21.0,1,23
788296,ios,tier1,30.0,1,20
973891,ios,tier2,37.0,0,26
290799,ios,tier1,28.0,1,34
230229,ios,tier1,33.0,0,19
462807,android,tier2,36.0,1,15
351989,android,tier3,35.0,0,8
940676,ios,tier3,37.0,0,26
595094,android,tier1,25.0,1,18
270068,pc,tier1,34.0,1,30
822524,android,tier2,39.0,1,16
655521,pc,tier2,19.0,0,24
667278,pc,tier2,39.0,0,11
833716,pc,tier1,28.0,0,13
43877,pc,tier3,40.0,0,8
878289,ios,tier3,29.0,1,25
786717,ios,tier2,24.0,1,31
417549,pc,tier2,19.0,0,12
449813,ios,tier2,22.0,1,30
746807,pc,tier1,39.0,1,15
503468,android,tier2,17.0,1,22
599118,ios,tier2,60.0,1,17
196313,android,tier2,19.0,1,22
203569,android,tier2,31.0,1,30
958566,android,tier1,32.0,1,22
18923,pc,tier1,25.0,1,18
203089,android,tier1,32.0,0,16
11592,ios,tier1,23.0,1,23
530830,android,tier2,26.0,1,27
768341,ios,tier3,39.0,1,24
24302,pc,tier1,33.0,1,25
970502,ios,tier2,26.0,1,25
738754,android,tier1,28.0,1,26
984297,android,tier1,39.0,1,24
656470,ios,tier3,26.0,1,23
459709,android,tier1,33.0,1,15
607932,ios,tier2,25.0,1,27
505361,ios,tier3,37.0,1,24
918900,android,tier1,41.0,0,22
684926,pc,tier2,32.0,1,18
436166,ios,tier2,37.0,1,32
240372,pc,tier1,21.0,1,16
537346,ios,tier2,37.0,1,27
16516,ios,tier3,29.0,1,28
823691,android,tier3,39.0,0,12
480912,android,tier1,47.0,0,13
198700,pc,tier3,20.0,1,5
407660,ios,tier1,24.0,1,30
252561,android,tier3,34.0,0,16
360624,ios,tier2,23.0,1,30
294985,android,tier1,26.0,1,24
12403,android,tier2,36.0,0,24
669624,android,tier3,27.0,1,24
343396,android,tier2,45.0,1,16
396062,pc,tier2,43.0,1,12
273700,ios,tier1,33.0,1,28
976036,android,tier2,23.0,1,28
286507,pc,tier2,22.0,0,9
917649,pc,tier3,28.0,1,18
366286,pc,tier1,35.0,0,17
540689,android,tier2,40.0,1,14
723631,ios,tier1,26.0,0,23
90866,android,tier2,43.0,1,22
76851,ios,tier3,28.0,1,21
513604,pc,tier3,27.0,1,18
402857,ios,tier2,33.0,0,14
304033,ios,tier2,21.0,1,24
720126,pc,tier3,29.0,0,5
752044,pc,tier1,50.0,1,5
776075,ios,tier1,40.0,1,27
533003,android,tier1,31.0,1,29
30864,android,tier3,32.0,1,21
983668,pc,tier3,36.0,1,12
179653,ios,tier2,33.0,1,26
209697,android,tier1,37.0,1,28
172496,android,tier3,35.0,0,15
146277,pc,tier2,36.0,0,9
364664,ios,tier1,16.0,0,22
449839,pc,tier2,39.0,0,6
220172,ios,tier1,31.0,1,27
668265,android,tier1,29.0,0,11
23370,pc,tier1,35.0,0,20
503859,ios,tier2,36.0,1,26
575552,android,tier2,30.0,1,37
789598,pc,tier2,34.0,0,15
280725,ios,tier1,39.0,1,35
975448,ios,tier3,39.0,1,16
388243,ios,tier3,29.0,0,23
339126,android,tier1,22.0,1,29
328474,ios,tier2,31.0,1,20
225724,ios,tier2,30.0,1,25
403377,ios,tier3,23.0,1,28
382596,ios,tier2,17.0,1,22
676129,android,tier3,33.0,1,26
524276,ios,tier2,43.0,0,18
532617,ios,tier2,50.0,1,28
689352,ios,tier1,38.0,1,31
765331,ios,tier3,32.0,1,15
949724,ios,tier3,24.0,1,35
822648,android,tier3,34.0,1,27
557345,pc,tier2,24.0,1,18
219227,ios,tier2,40.0,0,11
76260,pc,tier2,26.0,1,18
558950,android,tier2,26.0,1,22
255276,ios,tier2,28.0,1,27
772051,pc,tier2,22.0,0,4
944452,ios,tier3,31.0,1,17
437822,ios,tier1,22.0,1,28
281800,android,tier2,26.0,0,17
918788,ios,tier2,35.0,0,19
355815,ios,tier2,21.0,1,41
392416,pc,tier2,17.0,1,12
281014,ios,tier2,29.0,0,17
155162,ios,tier2,16.0,1,29
719962,android,tier2,26.0,1,24
16138,pc,tier2,34.0,0,11
272150,android,tier2,34.0,0,15
244256,pc,tier3,19.0,0,12
209266,android,tier3,43.0,0,14
538403,pc,tier2,23.0,1,20
987803,ios,tier3,36.0,0,18
674233,android,tier1,24.0,1,32
425638,android,tier2,24.0,1,33
69073,ios,tier2,34.0,1,30
268926,ios,tier1,36.0,1,28
12446,android,tier2,36.0,1,28
874643,ios,tier2,24.0,1,31
254640,android,tier3,34.0,0,11
480877,ios,tier1,17.0,1,33
657969,android,tier1,31.0,0,11
729307,ios,tier1,12.0,1,35
103921,android,tier1,15.0,0,26
534965,pc,tier2,20.0,1,24
272674,pc,tier2,33.0,0,15
273281,ios,tier1,16.0,1,27
716808,pc,tier3,37.0,1,11
433737,ios,tier2,28.0,1,33
735078,android,tier2,34.0,0,16
818463,ios,tier2,29.0,1,42
917967,android,tier1,36.0,1,20
643178,ios,tier2,27.0,1,26
978714,android,tier2,41.0,1,20
401505,android,tier3,37.0,0,11
421570,ios,tier1,32.0,1,31
564036,pc,tier2,28.0,0,11
101259,pc,tier1,32.0,0,15
765324,android,tier2,28.0,1,21
83435,android,tier2,24.0,1,26
416463,android,tier2,18.0,1,26
387289,ios,tier2,30.0,1,27
380446,ios,tier1,28.0,1,20
592196,android,tier1,36.0,1,21
78001,ios,tier2,45.0,1,23
715647,android,tier2,28.0,1,20
352299,pc,tier3,39.0,1,8
634089,ios,tier1,22.0,1,37
360720,ios,tier1,19.0,1,27
912238,ios,tier2,29.0,0,20
130364,ios,tier1,39.0,1,33
308556,ios,tier2,28.0,1,32
940482,ios,tier1,17.0,1,36
73423,android,tier1,41.0,1,31
179943,ios,tier1,21.0,1,37
883429,ios,tier2,23.0,1,30
518499,android,tier1,37.0,1,25
342436,ios,tier2,21.0,1,34
49949,ios,tier2,27.0,1,28
806498,pc,tier1,17.0,1,19
282833,ios,tier3,31.0,1,18
531035,ios,tier3,41.0,1,25
214363,ios,tier2,34.0,1,29
190886,ios,tier2,44.0,1,20
910644,ios,tier1,34.0,1,29
572130,ios,tier2,36.0,1,30
528103,android,tier1,32.0,1,32
188569,android,tier1,37.0,1,27
73223,pc,tier1,23.0,0,20
945416,android,tier2,33.0,1,28
944712,pc,tier3,13.0,1,16
836318,ios,tier2,52.0,1,32
772642,pc,tier2,33.0,0,5
157678,android,tier2,17.0,0,12
837867,android,tier1,51.0,1,25
865665,ios,tier2,46.0,1,27
620729,ios,tier1,37.0,1,35
374785,ios,tier1,46.0,1,27
576726,android,tier3,35.0,0,12
527187,ios,tier2,30.0,1,23
761380,pc,tier1,23.0,1,20
706845,ios,tier1,30.0,1,30
890020,android,tier2,37.0,0,19
508848,pc,tier1,25.0,1,21
415172,ios,tier2,25.0,1,27
331428,ios,tier3,24.0,1,20
945083,ios,tier2,22.0,1,33
490034,ios,tier1,17.0,1,33
756929,ios,tier2,29.0,1,32
248927,ios,tier1,22.0,1,33
855019,pc,tier2,22.0,0,10
88960,android,tier1,34.0,1,26
508749,ios,tier3,53.0,0,5
736841,android,tier2,27.0,1,28
137735,pc,tier2,15.0,0,9
617761,ios,tier1,33.0,1,33
856979,ios,tier1,42.0,1,24
293747,ios,tier2,25.0,1,29
856322,android,tier2,23.0,0,14
309587,ios,tier1,34.0,1,25
49143,pc,tier2,34.0,0,11
162038,pc,tier1,36.0,1,20
589764,ios,tier1,32.0,1,29
521441,ios,tier1,29.0,1,37
955089,pc,tier1,36.0,0,20
339562,android,tier3,24.0,1,25
420842,ios,tier2,35.0,1,30
904835,ios,tier2,22.0,1,29
991618,ios,tier1,24.0,1,31
241511,android,tier1,9.0,1,25
534334,pc,tier1,26.0,1,29
496571,pc,tier1,32.0,1,20
355707,android,tier3,61.0,1,6
239152,ios,tier2,38.0,1,17
120190,ios,tier2,41.0,1,22
675011,android,tier3,38.0,0,4
759831,ios,tier3,37.0,1,28
632302,pc,tier3,32.0,0,8
511869,pc,tier2,26.0,1,18
628512,android,tier1,22.0,1,27
247074,android,tier1,35.0,0,8
379989,android,tier2,36.0,1,22
183393,ios,tier2,30.0,1,31
389456,ios,tier1,31.0,1,30
572044,ios,tier1,36.0,0,28
670884,android,tier2,29.0,0,12
608436,ios,tier1,39.0,1,29
321113,ios,tier1,18.0,0,26
372595,ios,tier2,31.0,0,26
144134,pc,tier2,27.0,0,12
116617,android,tier3,44.0,0,5
175051,android,tier2,37.0,0,21
525546,ios,tier1,33.0,1,29
724677,android,tier2,30.0,1,21
272566,ios,tier1,30.0,1,38
116689,ios,tier2,30.0,1,27
270634,pc,tier3,45.0,0,-10
12475,ios,tier2,20.0,1,28
142817,ios,tier1,34.0,1,28
435909,android,tier2,28.0,1,20
793168,pc,tier1,25.0,1,21
461865,android,tier1,27.0,1,30
87365,android,tier3,21.0,1,18
747650,ios,tier2,25.0,1,23
130063,ios,tier2,39.0,1,24
817236,ios,tier1,14.0,1,33
581039,ios,tier2,25.0,1,26
866312,ios,tier1,31.0,0,24
824533,pc,tier1,33.0,1,20
138613,pc,tier2,28.0,0,16
418819,pc,tier1,21.0,0,14
744579,ios,tier2,31.0,1,37
237132,ios,tier1,39.0,1,25
914393,ios,tier2,22.0,1,25
226990,ios,tier2,33.0,1,22
153258,pc,tier3,32.0,0,15
58318,android,tier2,42.0,0,14
264878,ios,tier1,32.0,0,25
720480,pc,tier1,29.0,1,19
299672,ios,tier1,32.0,1,40
833848,pc,tier1,34.0,0,11
166803,android,tier2,34.0,1,13
329669,android,tier2,29.0,1,20
495616,android,tier2,25.0,0,20
993110,android,tier2,31.0,1,25
552380,pc,tier2,31.0,0,16
957427,android,tier2,32.0,0,18
183948,ios,tier2,36.0,1,25
847952,android,tier2,28.0,0,21
37183,android,tier2,45.0,0,4
613380,ios,tier1,27.0,1,38
410473,ios,tier2,28.0,1,27
495331,android,tier2,19.0,1,22
801085,android,tier1,36.0,1,18
959833,pc,tier3,40.0,0,11
917887,ios,tier2,37.0,1,15
264845,ios,tier2,26.0,0,27
397999,ios,tier2,19.0,1,27
896544,ios,tier1,42.0,1,32
756877,ios,tier2,27.0,1,39
665482,pc,tier1,35.0,0,12
342307,ios,tier2,32.0,1,28
843501,android,tier2,20.0,0,18
913138,android,tier3,37.0,1,25
831142,android,tier2,42.0,0,13
206271,ios,tier3,22.0,0,14
637437,android,tier3,35.0,1,14
114926,android,tier2,33.0,0,16
783986,android,tier3,34.0,0,8
570252,pc,tier2,27.0,0,6
207266,ios,tier2,20.0,1,26
439048,pc,tier2,19.0,0,11
458417,ios,tier3,26.0,1,29
413084,android,tier2,6.0,1,25
497557,android,tier3,25.0,1,19
614598,ios,tier3,30.0,1,26
92725,pc,tier1,33.0,0,17
660390,ios,tier2,25.0,1,28
502293,ios,tier3,38.0,1,18
707998,android,tier2,38.0,0,12
97411,pc,tier1,46.0,1,14
772858,pc,tier2,37.0,1,13
402333,android,tier1,25.0,0,9
92337,ios,tier3,22.0,0,20
525744,ios,tier3,32.0,0,17
152898,ios,tier3,33.0,1,25
378950,pc,tier2,21.0,1,25
609350,android,tier1,20.0,1,23
591985,ios,tier2,17.0,1,37
358784,android,tier1,32.0,1,24
213458,android,tier2,21.0,1,24
