cdate,treatment,revenue_total,revenue_outerwear,revenue_shoes,revenue_pants,dau
2024-08-11,0,518471.27993777103,219266.3314878502,164492.5343225447,134712.4141273762,99732
2024-08-12,0,514841.94619630964,218686.12715421387,165409.92804497332,130745.89099712248,98971
2024-08-13,0,515538.59604748036,221207.95545538716,166378.91116500183,127951.72942709138,99574
2024-08-14,0,513436.9112197844,217031.90755766805,163436.6896089228,132968.31405319352,99190
2024-08-15,0,511144.0885982837,217548.7475296843,163508.4140063697,130086.92706222973,99251
2024-08-16,0,515895.70751362987,218356.751837406,164792.45676795184,132746.49890827207,99312
2024-08-17,0,510601.06864689675,216136.10359444024,163124.7379004322,131340.2271520243,99255
2024-08-18,0,512451.2593526784,217371.3965946875,166744.93725912125,128334.92549886963,99357
2024-08-19,0,515747.5672843254,218733.96980708186,164836.2191641249,132177.37831311865,99706
2024-08-20,0,514778.39900931076,220292.1284357947,158909.54046325796,135576.73011025807,99145
2024-08-21,0,516422.55444008636,219571.85731542093,164357.47915696402,132493.2179677014,99407
2024-08-22,0,511983.4550854445,218625.75177656408,162429.8683535081,130927.83495537235,99013
2024-08-23,0,517986.3760155228,221464.6644043065,162393.46670412735,134128.24490708899,99785
2024-08-24,0,510103.99023516255,217364.88703932884,161594.4602034651,131144.64299236864,98733
2024-08-25,0,519688.0367246524,220893.79430447367,166148.66149460277,132645.58092557592,99979
2024-08-26,0,514222.35443531105,218060.13304206583,167207.8962558732,128954.32513737203,99065
2024-08-27,0,512332.58203433367,217405.497105739,164138.49555339362,130788.5893752011,98378
2024-08-28,0,514081.5684644319,217265.94068389203,163471.87670210234,133343.75107843755,99165
2024-08-29,0,506873.1633664932,212745.00468025837,164995.1964445057,129132.96224172915,98769
2024-08-30,0,517771.3752855305,218875.76260121,164311.46247489445,134584.15020942606,99538
2024-08-31,0,513897.722634205,220498.0054347472,162726.45055227095,130673.26664718686,98800
2024-09-01,0,510904.33599667397,219713.6397392766,161968.1899170368,129222.50634036056,98912
2024-09-02,0,510197.72139731376,218353.22028701223,159698.7799083,132145.7212020016,98200
2024-09-03,0,514301.9216227318,220336.4246776953,163508.37314359346,130457.12380144301,98928
2024-09-04,0,510595.1557376918,216075.7426333598,163134.37372201213,131385.03938231993,97952
2024-09-05,0,510213.7154441001,217141.8539966335,163265.8310441172,129806.0304033494,98383
2024-09-06,0,513952.44597406033,217863.24928897942,164394.72385404762,131694.4728310333,99565
2024-09-07,0,514704.3533534828,218502.27752942857,163366.01474614852,132836.06107790567,99589
2024-09-08,0,518461.08700632787,220014.37950232247,166214.1203083432,132232.5871956622,99419
2024-09-09,0,507984.2444412436,219809.56781299293,161331.25902980013,126843.41759845056,98734
2024-09-10,0,513441.5854279156,218056.4197103433,166221.24943568767,129163.91628188465,99206
2024-09-11,0,513516.08998147154,217493.00229137737,162711.7079266172,133311.37976347696,99240
2024-09-12,0,510125.8382574527,217253.06401911483,162358.4992067077,130514.27503163015,98674
2024-09-13,0,515420.12436414347,221131.6109195882,162940.80803712906,131347.70540742626,100017
2024-09-14,0,510174.4779883445,216433.2423023141,164418.3654577972,129322.8702282332,99717
2024-09-15,0,509451.10821793776,213646.91271871788,166563.37009051244,129240.82540870746,99180
2024-09-16,0,510777.5661457798,217405.09461065425,165846.86226954943,127525.6092655761,99317
2024-09-17,0,514688.0903506663,216266.21078416402,166926.09805667747,131495.78150982482,99421
2024-09-18,0,508980.80476233957,215463.398686256,164344.97472405087,129172.43135203268,98310
2024-09-19,0,509992.13607252523,218000.74031545434,162458.07498767402,129533.32076939692,99221
2024-09-20,0,511762.6236280465,216977.00656793916,163696.35148931007,131089.26557079723,99017
2024-09-21,0,514856.156443029,220494.2234125239,162578.8382353113,131783.0947951938,98872
2024-09-22,0,522041.44737636985,218987.1471458149,167360.48501492068,135693.81521563427,99246
2024-09-23,0,514677.45368557784,221039.5615418746,163886.14959379376,129751.7425499095,100300
2024-09-24,0,522198.66262783855,220554.56969375676,167222.30763371557,134421.78530036626,99737
2024-09-25,0,515521.1836533535,215846.6204000067,166332.79968688652,133341.76356646023,99145
2024-09-26,0,521011.373369313,221377.23118266676,169088.40691301256,130545.73527363366,99733
2024-09-27,0,518281.72965946357,220002.79067009775,165252.36321877505,133026.57577059075,100161
2024-09-28,0,519656.27289295645,221051.1835217767,167164.24632203963,131440.84304914012,99939
2024-09-29,0,518645.5849102729,216735.00284457422,169680.0672644196,132230.51480127912,99523
2024-09-30,0,512946.0752369207,215096.28717625255,163375.93801307204,134473.8500475961,99185
2024-10-01,0,517291.1320483582,221219.26401573673,162576.39494435812,133495.47308826336,99874
2024-10-02,0,514886.35432426655,220064.5763809592,161683.00576292854,133138.77218037876,99737
2024-10-03,0,516903.36974098964,218046.51935509444,167272.79653277184,131584.05385312336,100005
2024-10-04,0,509140.5670002727,217886.75363499325,161912.71480258103,129341.09856269842,99891
2024-10-05,0,519764.5514866693,222328.99841603189,165273.31571443466,132162.23735620274,100115
2024-10-06,0,515945.9341482685,216151.94516895452,165731.8143249143,134062.17465439969,99339
2024-10-07,0,520079.9435920923,223707.3451932725,166645.56826731435,129727.0301315055,100282
2024-10-08,0,513880.92598245625,217542.57736598176,166316.93077306377,130021.4178434107,99740
2024-10-09,0,523419.53527011175,222539.01026872033,167348.7386241926,133531.7863771988,100696
2024-10-10,0,514973.0051274182,217881.98372495722,167418.80174547594,129672.219656985,99331
2024-10-11,0,518547.20119067584,222211.17494346856,164804.64113657837,131531.38511062888,100560
2024-10-12,0,514024.4766318652,218422.73492360135,164233.77912118429,131367.96258707956,99809
2024-10-13,0,510812.6365351334,218380.12152678194,163437.23678989054,128995.27821846092,99402
2024-10-14,0,515697.93371617835,218998.86961594934,166800.01534405554,129899.04875617346,99503
2024-10-15,0,517592.40567356104,217122.55757380166,167096.29358400626,133373.55451575315,99603
2024-10-16,0,518007.34936254134,221399.0572981631,166789.0991836147,129819.19288076353,99993
2024-10-17,0,516714.2543591458,219036.02993550966,168360.574186105,129317.65023753115,100060
2024-10-18,0,512022.3392609659,218556.8753058985,162849.2282284177,130616.23572664968,99530
2024-10-19,0,520295.6436697783,217621.5611615199,168984.76465013437,133689.31785812404,99822
2024-10-20,0,520211.93827069143,216702.34100444723,170357.0819528895,133152.51531335464,100924
2024-10-21,0,521970.25952537055,221078.26160937292,168504.41718700665,132387.58072899093,100734
2024-10-22,0,527360.80911869,225045.41378960194,169664.11799274114,132651.27733634692,100107
2024-10-23,0,512817.7039268916,221441.8107662245,162523.8974586521,128851.99570201506,99926
2024-10-24,0,518253.7043184913,219967.05037624968,164885.1461509098,133401.5077913318,99985
2024-10-25,0,518389.59990553197,220025.30422992943,164869.6069551674,133494.6887204351,100250
2024-10-26,0,516550.95038906566,219012.07417830036,166592.1148529936,130946.76135777168,99450
2024-10-27,0,518795.3862031129,220879.97466289237,163659.5858229899,134255.82571723062,99851
2024-10-28,0,511482.89621488226,216067.23800187453,166253.83527762676,129161.82293538097,99164
2024-10-29,0,526778.935076903,222779.16284842725,169067.6592570263,134932.1129714494,100216
2024-10-30,0,523376.0635675182,222283.46185313514,167939.9967275649,133152.60498681816,100358
2024-10-31,0,519031.5054259496,221213.76952806272,166306.85647869945,131510.87941918743,99811
2024-11-01,0,521509.44084423216,222767.56250073877,165344.6282995936,133397.2500438998,100858
2024-11-02,0,514315.2421115568,219187.56622556876,163565.94806945758,131561.72781653047,99477
2024-11-03,0,522017.9276422418,220310.2809074654,167616.91465175958,134090.73208301686,99375
2024-11-04,0,520405.62871817034,221894.91041511678,167982.1507818105,130528.5675212431,100238
2024-11-05,0,519555.25199493545,220884.41702544363,167001.93596187304,131668.89900761878,100668
2024-11-06,0,523564.528527688,221138.9980436869,166759.9215569563,135665.60892704478,101004
2024-11-07,0,513516.78394549526,220406.09827523495,161976.6310266629,131134.05464359742,99951
2024-11-08,0,525037.8400879442,224895.08500410206,165077.78552049957,135064.96956334249,100737
2024-11-09,0,524516.9784509896,218261.95831474077,170244.8064913988,136010.21364485,100197
2024-11-10,0,513270.5296533506,217728.71213648227,163798.76635286614,131743.05116400213,100147
2024-11-11,0,524239.633463677,222109.33054083586,167570.57430928352,134559.72861355767,100693
2024-11-12,0,521549.7916636055,221710.07985720376,169072.66448757867,130767.04731882305,100595
2024-11-13,0,515964.13408110745,219785.92606526258,162915.81442348115,133262.39359236372,99498
2024-11-14,0,525164.5444334864,223040.5232552398,168124.68184728088,133999.3393309657,101042
2024-11-15,0,526172.4265053344,222070.01533574637,169598.40754231904,134504.003627269,101011
2024-11-16,0,520915.76512145717,223552.3714662453,166284.10155990729,131079.2920953046,100026
2024-11-17,0,520931.8728720373,218453.47590530894,172802.1427408192,129676.25422590917,100554
2024-11-18,0,518077.2995278057,220157.33626304785,163841.57541368488,134078.387851073,100620
2024-11-19,0,519415.3552622467,221435.26694705646,169160.8681453646,128819.22016982557,100520
2024-11-20,0,515572.9285441418,217605.23711302574,166129.1408215761,131838.55060953993,100131
2024-11-21,0,522744.46374441945,220480.12860032442,167967.6100197521,134296.72512434295,100087
2024-11-22,0,525894.928403944,224863.37699910812,167831.59771949146,133199.9536853444,100427
2024-11-23,0,526706.2763379714,222841.1775544604,166420.56905376358,137444.52972974742,101042
2024-11-24,0,525841.6282678046,222694.13490917944,167913.45256962156,135234.04078900363,100744
2024-11-25,0,513294.29400960356,218860.08454797577,163093.91144897815,131340.29801264964,100303
2024-11-26,0,523664.8430660482,221351.71645013223,168912.6360236451,133400.49059227094,100890
2024-11-27,0,514990.850811717,218274.4075453752,165626.05255117174,131090.39071517004,99095
2024-11-28,0,522227.82146315917,222450.05854933415,169345.81425167114,130431.94866215394,101110
2024-11-29,0,520873.21066800016,222821.78361476454,168057.64828229687,129993.77877093875,99681
2024-11-30,0,522153.2559018239,222813.19562679905,167749.22412962033,131590.83614540455,100385
2024-12-01,0,513755.4112394804,218778.5165324239,166780.88683605447,128196.00787100202,100021
2024-12-02,0,518278.9337043153,221380.35357681525,164629.94118674443,132268.63894075557,99948
2024-12-03,1,527410.9571914657,224401.98280893557,171849.14805554677,131159.82632698334,101191
2024-12-04,1,525927.3331165349,224118.30740087433,174464.20790592686,127344.81780973371,100391
2024-12-05,1,533482.8049756149,225873.8263489134,175612.19137973903,131996.78724696246,100812
2024-12-06,1,524748.7445301597,220349.54872556205,172006.20983920599,132392.9859653917,100629
2024-12-07,1,526088.1456597432,221343.26146717469,173005.96997330786,131738.91421926068,100905
2024-12-08,1,521355.82887149724,220109.29809125574,170841.8884653411,130404.64231490041,100718
2024-12-09,1,526302.2456982983,220858.1199711418,174015.39792278133,131428.7278043752,100052
2024-12-10,1,532324.2792101123,224596.80143324196,174746.5944539092,132980.88332296122,101204
2024-12-11,1,531776.0513333199,224208.8883162569,176218.17705560027,131348.98596146275,100472
2024-12-12,1,519351.55981691973,221078.651865162,169818.67741977997,128454.2305319777,99953
2024-12-13,1,524823.4439154912,221779.38389357444,171702.98436670398,131341.07565521283,100530
2024-12-14,1,533455.459921171,224709.30066169787,174404.15895513215,134342.00030434094,101506
2024-12-15,1,527301.5686664657,222144.37557819823,174783.09861444394,130374.09447382353,101193
2024-12-16,1,534097.4904885545,226852.7767032486,172195.21727987993,135049.49650542598,100605
2024-12-17,1,520238.58126944036,219515.5664174083,170915.63905674295,129807.37579528909,100616
2024-12-18,1,528611.3850827725,223185.70028900434,174480.45570206418,130945.22909170398,100641
2024-12-19,1,536291.6321042114,229318.89374950813,175993.55653600866,130979.1818186946,101851
2024-12-20,1,526886.8044492622,223646.8647337845,171481.94355338032,131757.99616209746,101014
2024-12-21,1,527311.5004546497,223356.88225954995,176095.13907594542,127859.47911915423,101048
2024-12-22,1,530501.806119987,223677.8662845314,176208.46336920973,130615.47646624592,101358
2024-12-23,1,525924.106952339,223295.86201729436,173576.51714742804,129051.72778761652,100972
2024-12-24,1,530299.2632979631,225960.31193816496,173127.5187584633,131211.4326013348,100733
2024-12-25,1,526031.5200932432,218906.9320146216,174155.3730769599,132969.21500166177,100773
2024-12-26,1,530374.0202765606,226575.62519085815,171449.31644649044,132349.07863921195,100844
2024-12-27,1,520376.2507253004,220748.99638080035,173290.77607083114,126336.4782736689,100870
2024-12-28,1,529037.9114354434,223881.79969995486,169531.45693642859,135624.6547990599,101261
2024-12-29,1,529772.586003061,222932.8397825923,175113.16152581823,131726.58469465046,100931
2024-12-30,1,526471.1097588977,225700.6798272298,170778.30019896044,129992.12973270749,101279
