user_id,speed,conversion,device_type,device_age,region,query_complexity,results_count
954567,2.003065676847121,0,android,new,tashkent,1,70
787528,1.6951909349485939,1,ios,new,tashkent,5,59
517105,1.1861450709408714,0,android,new,tashkent,1,37
944673,1.3680279420990422,0,ios,new,samarkand,4,29
869201,3.237892697561743,0,android,old,tashkent,5,62
935444,1.198151992569599,0,ios,new,tashkent,3,43
504220,1.5883173072225834,0,android,old,tashkent,4,19
376907,1.7415513113284007,0,ios,old,bukhara,1,21
789981,3.3895402800443546,0,ios,old,bukhara,5,77
312075,2.635116911060928,0,android,old,samarkand,3,60
435534,1.2550649770280913,0,android,new,bukhara,1,22
547595,2.109556554067356,0,android,new,bukhara,3,66
623110,1.6460117956106688,0,ios,new,bukhara,3,44
661003,3.210449038508454,0,ios,old,samarkand,4,91
633861,2.691621525060192,0,ios,old,samarkand,5,55
190780,2.9726439995258804,0,android,old,tashkent,2,75
594400,1.309846946325762,0,ios,new,samarkand,4,35
209235,2.766394969957042,0,android,old,tashkent,5,65
675193,0.9174941515998589,0,ios,new,bukhara,2,29
500192,0.8860980734743156,0,ios,old,tashkent,3,6
673573,2.328314763996392,0,ios,old,bukhara,4,41
43494,0.6538740483235689,0,ios,new,samarkand,2,9
796598,3.7238991206765837,0,android,old,bukhara,4,93
869255,0.6617603439279508,0,android,new,tashkent,3,16
553132,0.8027192322568224,0,ios,new,samarkand,3,17
213447,1.2855863393171745,0,ios,old,tashkent,2,14
824381,3.1938815215375573,0,android,old,bukhara,4,64
789605,0.692404257357549,0,android,new,tashkent,2,15
657262,3.38171977502944,0,android,old,tashkent,2,96
216729,1.915807255366259,0,ios,new,samarkand,3,78
605551,2.477916060884534,0,android,old,tashkent,1,56
500290,1.8440278413035511,0,android,old,bukhara,3,5
124531,1.302072177977036,0,ios,old,tashkent,3,29
292755,2.074665556681886,0,android,old,samarkand,3,49
862956,2.09513013349541,0,android,new,samarkand,1,59
404022,0.40649587632907214,1,ios,new,samarkand,4,18
788913,1.961866160227829,0,ios,new,samarkand,2,78
652319,1.3354622705179695,0,ios,new,tashkent,1,49
205740,2.534516764344211,0,android,old,bukhara,2,33
747713,1.979905240614231,0,ios,new,bukhara,2,79
227246,2.1817252764951376,0,ios,new,tashkent,4,92
637735,1.4774991452054285,0,android,new,samarkand,1,47
297821,3.4354437056457154,0,ios,old,bukhara,3,87
564224,1.3395116377987542,0,android,new,samarkand,1,32
82114,2.6169375743808785,0,ios,old,samarkand,2,73
985722,1.3626975852161745,0,ios,old,samarkand,1,32
596569,2.3863577058661227,0,android,old,tashkent,4,51
928815,1.0209154344869298,0,ios,new,bukhara,2,14
926644,2.9805009198761807,0,android,new,bukhara,3,86
188198,2.6257355385680015,0,ios,new,bukhara,5,88
647819,2.7751304858290258,0,android,old,bukhara,5,39
774667,2.815962961158036,0,android,old,tashkent,3,75
330903,1.007612927306633,0,ios,new,bukhara,2,14
376079,1.0352153238509219,0,ios,new,bukhara,5,14
817075,2.1364571503240466,0,ios,old,tashkent,3,53
305242,1.693629619488339,0,ios,old,bukhara,3,7
238789,1.4165430279325872,0,ios,new,samarkand,3,48
99386,0.7437715213181826,0,android,new,samarkand,1,28
587415,2.6869363087130624,0,android,old,samarkand,4,42
910498,1.7218806185554858,0,ios,old,tashkent,1,48
281863,3.721729191563966,0,android,old,samarkand,5,99
540633,2.1607892049640105,0,android,old,bukhara,1,30
703687,2.788498313671695,1,ios,old,bukhara,3,68
298001,1.6052946258651557,0,ios,new,samarkand,1,71
604605,2.4850442803701127,0,android,old,tashkent,5,53
400671,1.82136504846194,0,android,old,tashkent,5,35
734471,2.0379685716193006,0,ios,new,bukhara,1,60
506634,3.4276102301287175,0,android,old,tashkent,5,87
211861,1.634513858122859,1,ios,old,samarkand,2,25
583808,1.9866849150144192,0,android,old,bukhara,3,24
97509,2.157728497056797,0,ios,new,tashkent,1,97
294479,2.1423524018778606,0,ios,new,tashkent,4,83
779438,2.2737121381803607,0,ios,old,tashkent,3,61
233907,2.2764543258360783,0,android,new,bukhara,2,72
735048,2.3044717329405913,1,ios,new,samarkand,4,99
80459,2.2185841683849903,0,ios,old,samarkand,3,33
296729,2.4953950675563052,0,android,new,tashkent,2,90
446432,3.394369201061865,0,android,old,samarkand,1,97
600217,1.3658632142023976,0,android,old,tashkent,1,13
634199,1.2242202022418203,1,ios,new,bukhara,2,27
592819,1.921354809912363,0,android,old,samarkand,3,26
190215,3.8383646053931417,0,android,old,bukhara,5,97
501669,1.8377124539095062,0,ios,old,samarkand,2,36
241686,1.2353321390701248,0,ios,new,bukhara,4,16
572770,1.9890158504314739,0,ios,old,samarkand,5,28
984381,2.6742156326195174,1,android,new,tashkent,4,85
276689,1.6707447069071677,0,android,new,bukhara,3,43
952458,2.3365703379057434,0,android,old,tashkent,2,43
815338,2.5227335480046804,0,ios,old,bukhara,3,57
356187,1.333908921668142,1,ios,new,tashkent,5,37
343252,1.2022090175644977,0,android,new,bukhara,2,10
629312,0.2209668006859768,1,ios,new,tashkent,1,9
130271,1.7206691236874627,1,ios,old,bukhara,2,8
245506,1.9354923334176344,0,ios,old,bukhara,5,35
82683,1.549373281786955,0,ios,new,tashkent,5,61
961468,2.2544787398306303,1,ios,new,tashkent,3,97
460112,2.177771099259331,0,android,old,bukhara,1,38
87472,1.2378721803167658,0,android,new,samarkand,1,59
86627,1.7848944597935625,0,android,old,tashkent,4,27
198630,3.186994774181296,0,android,old,bukhara,5,67
178629,2.891830418683788,0,android,old,tashkent,1,97
442904,2.2367948932631907,0,android,new,tashkent,4,84
681916,3.650774052324164,0,android,old,bukhara,4,96
405971,2.442849064001959,0,android,new,bukhara,4,69
828803,3.031818294067102,1,ios,old,bukhara,5,62
135901,2.271495850753138,0,android,old,tashkent,5,38
98452,2.183653443398719,0,android,old,bukhara,3,24
517095,1.70414758490797,0,android,new,tashkent,2,49
577051,2.0943983531977217,0,android,new,tashkent,5,76
960220,3.529990383536484,0,android,old,bukhara,1,95
366581,2.218681932745262,0,ios,old,samarkand,5,51
113690,3.8097769444942755,0,android,old,samarkand,5,90
781633,1.827433309379724,0,android,new,samarkand,1,72
235604,1.7507353749281922,0,ios,new,samarkand,1,77
41824,1.645042771197512,0,ios,old,tashkent,4,12
734278,3.396362159310754,0,android,old,tashkent,2,99
458357,3.0172675228854415,0,android,old,samarkand,5,68
814274,2.6505888915691775,0,android,new,bukhara,5,53
95553,1.3394567890804903,1,ios,old,samarkand,3,30
656070,1.1896584492165467,0,android,new,tashkent,2,35
900351,2.009571283315119,0,android,new,bukhara,4,48
973291,2.154608663540322,0,android,old,samarkand,2,22
128656,2.061873918373962,1,android,old,bukhara,3,8
968753,2.7788125949464186,0,ios,old,samarkand,3,69
298401,1.650612692121036,0,android,old,samarkand,2,23
961782,2.8008042007106155,0,android,old,tashkent,1,81
246762,2.1092160388030194,0,android,new,tashkent,2,85
267070,1.7064809379036756,0,ios,old,samarkand,3,48
829450,1.0304168653517425,0,ios,new,bukhara,2,15
322780,1.9472857595720496,1,ios,new,tashkent,3,91
719864,1.5847189472876986,0,android,new,samarkand,5,13
148951,2.114159137537449,1,android,new,samarkand,2,56
810142,1.6189634178795138,0,android,new,tashkent,5,45
60288,1.5392367615326072,0,ios,new,bukhara,2,44
191391,2.2338241502307086,0,ios,old,tashkent,2,69
436308,1.0526462227850961,0,ios,new,tashkent,1,49
160087,2.4575822524637476,0,ios,new,bukhara,2,89
58307,2.257062005747601,0,ios,old,bukhara,3,34
124084,1.314082869485163,0,ios,new,bukhara,3,33
963783,1.1437841347864277,1,android,new,tashkent,1,39
938527,2.124411432335638,0,ios,old,bukhara,5,18
257123,2.8746109062875633,0,ios,old,samarkand,2,91
718906,3.5571532107264847,0,android,old,samarkand,2,98
534098,1.1367507044527618,0,ios,old,samarkand,1,21
580882,3.6521380100585974,0,android,old,bukhara,4,98
822866,2.3105076250623924,0,android,old,bukhara,5,25
333088,1.982745694767928,1,android,new,tashkent,5,49
936089,1.9297992360304688,1,ios,new,bukhara,1,88
226011,2.7847741844857232,0,ios,old,samarkand,3,80
280365,3.1915408630932545,0,android,old,samarkand,1,97
484642,2.188382293117487,0,ios,new,bukhara,4,74
246948,0.42040307782424996,1,ios,new,tashkent,1,5
590171,0.8385355315010476,1,android,new,tashkent,4,12
104736,1.8864739629012592,0,android,old,bukhara,2,19
984901,1.4846088769804802,0,android,old,tashkent,3,5
963584,3.2435703176705877,0,android,old,bukhara,1,90
569115,3.1399358540143387,0,ios,old,bukhara,5,71
608039,1.4228790989390234,1,android,new,bukhara,5,9
678061,1.9069738657970565,0,android,old,tashkent,2,24
278735,1.9600441316403465,0,android,old,bukhara,1,20
913013,1.1328046208304596,0,ios,new,tashkent,1,45
539921,1.2001262404306532,0,ios,new,tashkent,5,22
751252,2.462923120691798,0,android,old,tashkent,3,63
588784,2.2652072324219126,0,android,new,samarkand,4,65
977236,1.2924057702214065,0,android,new,tashkent,5,15
167971,2.6322553759499336,1,ios,new,bukhara,2,94
775686,2.870606601987723,0,ios,old,samarkand,3,88
399939,1.0163012402139426,0,android,new,samarkand,4,11
541332,2.5397107819775964,0,android,new,bukhara,1,81
284677,2.813518624491281,0,android,old,samarkand,1,76
539106,1.8331011683718472,0,android,new,tashkent,4,56
201320,2.267457705570978,0,android,new,bukhara,5,42
355658,1.7038923189945392,0,ios,old,bukhara,1,35
452839,1.185804875179257,0,ios,new,tashkent,4,26
450663,1.072146901675074,0,ios,new,tashkent,4,33
448355,2.3390345674109794,0,android,new,samarkand,4,80
875546,1.6151174161289772,0,ios,new,bukhara,1,50
855415,2.201928148566092,0,ios,old,tashkent,3,66
952674,2.3019323234834865,0,ios,old,samarkand,1,80
110302,2.054215409328104,0,android,new,bukhara,5,51
688875,2.3411076120668004,1,android,new,samarkand,4,60
349824,2.0320366875248994,0,android,old,bukhara,1,10
739597,2.7267512321522633,0,android,new,bukhara,3,89
680157,1.5367407316430721,0,android,new,samarkand,3,37
454312,0.7795612371202072,0,ios,new,tashkent,1,53
647575,1.8814356956015088,0,android,old,bukhara,4,5
704434,3.1020650915853927,0,ios,old,bukhara,3,70
479171,2.7933382109910694,0,ios,new,bukhara,3,97
362487,2.9287148161847156,0,ios,old,tashkent,1,86
341865,1.087564940702232,0,ios,old,tashkent,2,19
800072,1.3824966558467424,0,android,new,samarkand,2,32
551098,1.8194736866409589,0,android,new,tashkent,5,45
572679,2.374953618015976,0,android,old,bukhara,1,39
651203,2.1856351609796736,1,android,old,samarkand,3,31
616455,2.552057712482732,0,ios,old,bukhara,5,46
759262,2.242278907092178,1,android,new,bukhara,3,60
67478,2.3723012395806626,0,android,old,tashkent,4,39
928919,3.2621952581085347,0,ios,old,tashkent,5,91
949606,1.7746836329218116,0,ios,new,tashkent,1,89
947377,2.336583005051614,0,android,old,samarkand,3,53
393620,1.5285769901644473,0,ios,new,bukhara,2,32
805027,2.556573642568254,0,ios,old,samarkand,1,90
190294,1.7857830048643726,0,android,old,samarkand,1,34
442638,1.4422658403004913,1,android,new,bukhara,1,46
501391,2.5298530244206954,0,android,new,samarkand,5,72
442626,2.048504563743198,1,android,old,samarkand,1,38
252054,2.225162918433534,0,ios,old,samarkand,2,62
980517,2.9352882315638995,0,android,new,bukhara,2,96
594801,1.8962688534298053,0,ios,new,tashkent,1,79
829299,1.9460042047195505,0,android,old,tashkent,1,46
58754,1.5321365045525466,0,ios,new,tashkent,1,61
178949,1.087043977909121,0,android,new,samarkand,4,7
266280,2.137383365985795,0,android,new,tashkent,4,65
926422,2.4378856683448578,0,android,old,tashkent,1,70
71663,2.1328251710506696,0,ios,new,bukhara,5,53
907980,2.582495538693163,0,android,old,bukhara,2,33
340609,2.4157694836855432,0,android,old,tashkent,1,66
774459,2.1063176148880545,0,ios,new,bukhara,2,61
210931,2.5905643248879233,1,android,new,bukhara,4,87
157074,1.4557625085138766,0,ios,old,samarkand,5,7
646695,2.8133542056520557,0,android,old,bukhara,3,43
364089,0.8096018125305946,0,ios,new,samarkand,1,15
549843,1.0129945642467846,0,ios,new,bukhara,2,23
265357,0.07635982863436586,1,ios,new,tashkent,1,16
349651,2.6178323417262654,0,ios,old,samarkand,4,66
281803,2.960798806088821,0,ios,old,bukhara,5,60
528653,2.1160789226714414,0,ios,old,bukhara,2,40
156449,2.4259953736807534,0,android,new,samarkand,1,98
61963,1.6673302172148063,0,ios,new,samarkand,4,53
382017,2.3612216082931767,0,ios,new,samarkand,3,89
647756,2.566919216404584,0,ios,old,tashkent,5,72
121437,2.4636659079896894,0,android,old,samarkand,2,75
470947,2.2480191292288656,1,android,new,samarkand,5,52
89058,1.6149832912375248,0,ios,new,tashkent,4,50
515895,2.914402784432311,1,android,new,bukhara,3,92
418272,0.843862875124246,0,ios,new,tashkent,3,17
818145,1.3596283680913743,1,android,new,tashkent,1,49
539315,0.9869756038161978,0,ios,new,tashkent,2,49
403829,2.6445277137642282,0,ios,old,samarkand,3,66
323227,1.776205684697983,0,ios,new,bukhara,4,49
403077,2.2326466845082362,0,android,new,bukhara,3,45
81484,0.9387855615372545,0,android,new,tashkent,3,26
389290,2.6081523291811304,0,ios,old,tashkent,3,93
949631,3.5186119255407227,1,ios,old,bukhara,4,91
590630,0.7428675612563093,1,ios,new,samarkand,3,22
640283,1.6345048966678146,0,ios,new,bukhara,3,35
864113,2.6534478554441,0,android,new,bukhara,2,79
485827,3.0711198941361633,0,android,old,tashkent,5,83
97666,2.2815351130609294,0,ios,old,bukhara,2,44
515983,1.814758920623003,1,android,new,bukhara,2,44
224635,2.436933463337104,0,ios,new,samarkand,5,87
901016,1.966457805187453,1,ios,new,samarkand,5,68
440516,2.220748721247547,0,ios,old,samarkand,3,51
887511,2.512752156999948,0,ios,old,samarkand,4,79
819164,3.2071382823076338,1,android,old,samarkand,3,64
452196,1.8390053915281905,0,android,new,bukhara,1,51
244819,1.854580160119061,0,ios,new,bukhara,3,42
753555,1.554347450806232,1,android,new,bukhara,5,8
581069,3.543463136826015,0,android,old,samarkand,5,77
807687,1.0752416260666389,0,ios,old,tashkent,2,20
743798,2.1532730236860296,0,ios,new,tashkent,3,90
562613,1.4884734532023682,0,ios,new,tashkent,2,53
709755,2.2461877949413385,0,ios,old,tashkent,4,56
802997,1.0359645965017508,1,ios,new,bukhara,5,11
117313,2.322827385402037,0,ios,old,tashkent,3,72
501337,2.5851876594318006,0,android,new,bukhara,2,81
15585,2.3900545946274394,0,ios,new,bukhara,3,85
396194,1.3937528785827287,0,ios,old,bukhara,4,10
213813,3.2121710491176025,1,ios,old,bukhara,2,89
475053,2.843705912771159,0,android,old,samarkand,1,76
825865,2.571633173199173,0,ios,old,bukhara,5,48
630177,2.5063379620017305,0,android,old,samarkand,5,59
228787,2.539784980638968,0,android,new,bukhara,4,63
937942,2.0394120265311333,0,ios,new,samarkand,3,75
22493,2.1916799050289444,0,android,new,samarkand,1,68
835276,1.7337225562986203,0,android,old,tashkent,5,16
838287,2.5076769575303026,0,android,old,bukhara,5,27
949533,2.1794499510354775,0,android,new,bukhara,4,46
99609,2.8600988729047923,0,ios,old,samarkand,5,69
963205,1.4391976523377417,0,android,new,tashkent,3,40
626128,1.6664399196493394,1,android,new,samarkand,4,48
639356,2.157805027145538,0,ios,old,samarkand,5,52
319676,1.9250118014757707,0,ios,new,samarkand,2,65
568353,0.9650940442271603,0,android,new,samarkand,3,26
182082,1.14058481299609,0,ios,new,samarkand,1,58
879602,0.8650505163335132,0,ios,new,samarkand,4,27
377260,1.790028747984668,1,android,new,tashkent,3,68
682151,1.9685615776754377,0,ios,old,bukhara,5,13
780459,2.1075120540175467,0,ios,new,tashkent,5,87
397360,1.929285152098021,0,android,new,samarkand,5,58
769222,1.5840647543942554,0,android,new,bukhara,1,28
390791,2.3550222668243275,0,android,old,samarkand,4,32
891095,1.2440408414098243,0,ios,new,samarkand,3,49
798630,2.3807706709544245,0,android,old,bukhara,2,36
358219,2.572820681459145,0,ios,old,bukhara,2,64
848788,0.7531626722485655,0,ios,old,tashkent,1,18
800570,2.0626242542763475,0,android,old,tashkent,3,44
768939,2.6821053597884763,0,android,new,bukhara,4,78
909810,2.0356708291236476,0,android,new,samarkand,5,37
348168,2.1775429258863137,0,ios,new,bukhara,3,75
346162,2.6725039523766014,0,ios,old,bukhara,4,50
489533,1.852046102538635,0,ios,old,tashkent,3,30
335916,3.1560505005524386,0,ios,old,samarkand,2,98
287598,3.4120452301093542,0,ios,old,samarkand,4,98
747978,2.1765061499006353,0,android,new,samarkand,4,65
520661,1.4905886078714496,0,android,new,bukhara,1,25
935682,1.7865387726850548,0,android,old,tashkent,1,35
910387,2.5688515027632834,0,android,old,bukhara,4,61
391757,2.188350435890134,0,android,new,bukhara,3,68
948868,2.3889055010298406,0,ios,old,tashkent,2,82
660562,2.528164937638828,0,ios,old,tashkent,4,75
442338,3.073337496355288,0,android,old,tashkent,5,76
790035,1.8227236648338994,0,ios,old,tashkent,3,57
762068,2.4235006322595645,0,android,new,samarkand,1,90
838487,2.544037303747915,0,ios,old,samarkand,1,87
472524,0.9769065487140343,0,ios,new,tashkent,3,34
462340,2.5416319104365197,0,android,old,tashkent,1,65
140799,2.0488108755434524,0,android,old,samarkand,4,19
115889,1.6955121928244772,1,android,old,bukhara,1,16
247099,2.089599799020576,0,android,old,tashkent,1,52
225095,2.1004557452178276,0,ios,old,bukhara,4,38
109843,2.3728989867269137,0,ios,old,tashkent,4,66
210751,2.558497466253674,1,android,old,tashkent,3,47
581060,1.3438982773444192,0,ios,new,tashkent,1,51
147904,2.4731350416615383,0,ios,old,bukhara,1,54
447758,3.1502802800835847,0,android,old,samarkand,5,77
139901,2.2545044081303174,0,ios,new,samarkand,2,93
505022,2.83840771802293,0,android,new,bukhara,5,74
239504,1.8372004717879609,0,android,new,bukhara,3,16
71786,2.1245530165508058,1,ios,old,samarkand,3,52
910176,1.8946775530920217,1,ios,old,samarkand,5,33
10941,2.893822060038161,0,android,old,samarkand,4,72
551660,2.98503661628783,1,ios,old,bukhara,3,61
174064,2.101247860813689,0,ios,new,samarkand,1,92
506730,1.6383779800027323,0,ios,new,bukhara,5,45
282713,1.569741622238631,1,android,new,samarkand,1,58
769074,2.3991167338274564,1,ios,old,samarkand,3,63
817551,1.8585040378335156,0,android,new,samarkand,5,47
629474,1.7101055266857745,0,android,old,samarkand,1,39
824977,3.1971771895775207,0,ios,old,bukhara,2,96
302157,1.0546182128825343,0,ios,new,samarkand,3,30
62384,1.6266329177077417,1,ios,old,samarkand,2,34
215929,1.9100194254998486,0,android,old,samarkand,2,30
263204,1.4585342342302081,0,ios,new,tashkent,1,72
87244,2.2092068654180355,1,ios,new,bukhara,5,49
827072,1.5808738626944556,0,android,old,tashkent,1,31
387892,1.5951293334736167,0,android,new,bukhara,3,24
940939,2.4498924747451776,1,ios,old,bukhara,2,52
259263,3.1657017180916562,0,ios,old,bukhara,3,75
667842,2.0843189100176045,0,ios,old,tashkent,3,51
767891,2.4442027867113496,0,android,new,tashkent,1,79
725299,2.8679828365197078,0,android,old,tashkent,5,73
902876,1.9965673199957277,0,ios,old,tashkent,1,55
524284,2.7326146655502375,0,ios,old,tashkent,3,94
60582,3.2224830384226872,0,android,old,samarkand,5,72
913945,0.9115495197397523,0,ios,new,tashkent,4,29
411825,2.396077519201958,0,android,new,samarkand,1,83
422296,3.1102580998185125,0,android,old,bukhara,1,82
726053,2.3479316266375863,0,ios,old,tashkent,1,83
37985,2.7600768167052463,0,android,old,bukhara,4,47
232753,2.421061500108576,0,ios,old,tashkent,3,64
948775,3.004698645984228,0,android,old,bukhara,1,73
185871,2.0067905942070796,0,ios,old,samarkand,5,47
309844,2.4691446033577,0,android,new,samarkand,5,71
709853,1.2754473510961635,0,ios,new,tashkent,3,41
955818,1.2126931509704213,1,ios,new,samarkand,3,36
274871,1.420307372264966,0,ios,new,samarkand,5,39
895786,3.0406339004743086,0,android,old,bukhara,5,55
683281,2.787771299126262,0,android,old,tashkent,3,59
638116,2.3171806702225717,0,ios,new,samarkand,4,99
959768,3.315476852286204,0,ios,old,samarkand,5,88
493967,1.746164175741497,0,android,new,tashkent,3,60
70672,2.418412796168685,0,android,new,tashkent,5,83
27086,2.274572903986108,0,ios,old,tashkent,3,60
729986,1.3657249487047787,1,ios,new,tashkent,3,49
976377,2.3868192718393226,0,android,new,tashkent,2,98
723511,0.9461303863678312,0,ios,new,tashkent,1,55
721727,1.9841668425203969,0,ios,old,tashkent,5,38
676879,3.811265967943423,0,android,old,samarkand,4,98
209825,1.4117588017569274,1,ios,new,samarkand,4,38
533613,2.2098524804796704,1,android,new,bukhara,2,60
330216,1.8560760594349648,0,ios,new,tashkent,3,77
580679,2.27836177472286,1,android,new,bukhara,5,65
877875,0.7125114971843782,1,ios,new,tashkent,2,21
351406,1.3654140645931383,0,android,new,samarkand,1,30
569346,2.437613609186497,0,android,new,tashkent,5,62
507978,1.6911662140526178,0,android,new,bukhara,5,31
854125,1.1872260113862254,0,android,new,tashkent,4,17
542299,1.618066426935748,0,android,old,tashkent,3,24
833522,2.4387534989544086,0,android,old,tashkent,3,71
817513,0.9684861079019711,0,ios,new,bukhara,1,26
925060,1.4930212763636355,0,ios,old,tashkent,2,26
704636,1.8444164554842133,1,ios,new,tashkent,5,68
418182,3.1868830916924766,0,ios,old,samarkand,3,86
390456,1.3011258798902006,1,android,new,bukhara,5,10
919548,2.070499367879857,0,ios,new,samarkand,3,66
950037,0.9613954933247185,0,ios,old,tashkent,1,13
212156,1.4862396602536678,0,android,new,bukhara,1,28
543546,1.3292404850008894,0,android,new,samarkand,5,9
919153,1.6340714234427358,0,ios,old,samarkand,1,32
227265,1.3422828384170464,0,ios,new,bukhara,2,33
777116,2.314198758983924,0,android,new,samarkand,1,66
496801,2.403300892558109,0,android,old,tashkent,1,73
247299,2.1453331566349534,0,ios,old,tashkent,1,71
994940,1.2854748907149647,0,android,new,samarkand,2,44
213648,1.423517920062357,0,ios,old,tashkent,2,36
693341,1.2817026872524866,0,ios,new,tashkent,2,58
964337,1.7603504559150265,0,ios,new,bukhara,1,60
759259,2.388311762425657,0,ios,old,samarkand,2,71
172213,1.50609818443418,1,ios,new,tashkent,3,67
785358,1.6436186262191268,1,android,new,tashkent,5,42
536916,1.440613810146733,0,ios,new,tashkent,4,41
130115,2.723897606697394,0,android,old,tashkent,1,75
470564,2.4449315142126142,0,ios,old,samarkand,3,66
403949,2.905967833115704,0,ios,old,samarkand,3,76
979976,2.3091851434201955,0,android,new,tashkent,3,78
276547,3.1756070504782192,0,android,old,samarkand,5,54
359553,1.4851342445190943,0,ios,old,bukhara,3,16
828381,1.077772322192057,0,ios,new,tashkent,4,29
498630,1.560115003546899,0,ios,new,bukhara,5,21
297882,2.7000062973035526,0,android,new,tashkent,4,96
433232,2.3876327639367827,0,ios,new,bukhara,5,76
140089,1.1325992381618442,0,ios,old,samarkand,1,12
287710,2.701353496556053,0,android,old,bukhara,1,54
229346,3.0759547608636826,1,android,new,samarkand,5,90
498225,2.125234441164595,0,android,old,samarkand,1,48
686103,2.4694241406706086,0,android,new,bukhara,3,65
18681,2.5171797858725076,0,android,old,samarkand,5,41
201184,2.381206123262163,0,android,old,samarkand,1,55
990200,2.1427953075237056,0,android,new,tashkent,1,90
500558,2.2000725486632335,0,android,old,samarkand,4,32
664111,3.3737026734103512,1,ios,old,bukhara,5,91
572642,0.9558890012205743,0,android,new,samarkand,2,9
127086,2.3448303538929696,0,android,old,tashkent,2,59
866796,2.1816076660010593,0,ios,new,bukhara,3,67
746128,1.9112618793050107,1,android,old,tashkent,3,40
140103,1.1490616996015606,1,android,new,tashkent,2,63
299947,0.9196644504014636,0,ios,new,samarkand,4,43
485597,2.182105232557132,1,android,new,tashkent,5,69
110921,1.3605610162607467,0,android,new,bukhara,1,26
203974,2.1562449066822236,0,ios,old,tashkent,4,38
188905,2.4253015305921455,0,ios,old,bukhara,2,51
693548,2.4283975914193836,0,android,new,bukhara,5,37
751231,2.607481018267726,0,android,new,samarkand,2,95
286495,1.4472817297320544,0,android,new,tashkent,2,49
453854,1.3901675603939156,0,android,new,tashkent,1,55
173847,1.4709549291847996,0,android,old,tashkent,1,19
679689,2.1719055230488795,0,android,new,tashkent,4,69
712518,2.1276250306301137,0,android,old,samarkand,2,32
778189,1.7996066517056855,0,android,new,tashkent,4,58
723883,1.5294448126817266,1,ios,new,samarkand,1,75
410736,2.5502743802304457,0,ios,new,bukhara,4,86
565109,1.2598672112041112,0,android,new,tashkent,5,8
317173,2.5520083599795425,0,android,old,bukhara,5,23
80224,3.4221528452004493,0,android,old,samarkand,1,95
683292,2.7994604264053944,0,android,old,bukhara,4,44
170128,2.785506610835933,1,android,old,samarkand,4,75
522786,2.8835663519700288,0,android,old,samarkand,5,48
278689,2.131423558100578,0,android,new,tashkent,3,71
610516,2.3217822287566623,0,android,new,samarkand,4,84
338532,2.530387253904778,0,ios,old,tashkent,4,69
588448,1.7076962836350702,0,ios,old,tashkent,5,27
775654,2.056109521222099,0,ios,new,bukhara,2,55
60125,2.357688487818826,0,ios,old,tashkent,2,75
341597,0.844578492324628,1,ios,new,samarkand,2,21
319781,3.168976641590438,0,ios,old,bukhara,4,77
896008,1.9487860882341093,0,android,new,samarkand,3,56
268205,2.102418144676727,0,android,new,bukhara,1,58
911862,2.274876186173,0,android,old,bukhara,3,32
797136,2.4298410536321726,0,ios,new,tashkent,5,96
782417,2.4979220107675975,0,android,old,samarkand,5,44
179796,2.8895308435818947,1,ios,old,tashkent,3,93
336052,2.097705840979061,0,android,old,bukhara,2,42
408088,3.788245903204062,0,android,old,bukhara,2,98
291871,1.004662617986491,1,ios,new,tashkent,4,37
360770,2.4223945357492234,0,ios,old,bukhara,5,37
904502,1.5037728251031333,0,ios,new,samarkand,1,65
186026,1.837070312614673,0,android,new,bukhara,3,44
411264,2.9520099284858166,0,android,old,bukhara,2,56
968335,1.8744334878235418,0,ios,new,samarkand,3,69
781203,1.3635106789384166,0,ios,new,samarkand,4,35
972253,0.15426677275520206,0,ios,new,tashkent,1,10
354211,1.0037978454277088,0,ios,old,tashkent,1,13
217686,1.2400706159968005,0,ios,new,bukhara,3,6
439596,0.3599785265672294,1,ios,new,samarkand,2,7
722537,2.747405531105048,0,android,old,tashkent,4,79
180377,1.3797176460632763,0,android,new,tashkent,5,27
799358,1.134133641907288,0,ios,old,tashkent,4,5
896454,1.667676793572357,0,ios,new,bukhara,5,25
704450,2.673389987266493,0,android,old,samarkand,5,56
548405,1.5777996034235817,0,android,new,samarkand,2,45
84087,1.3912224175211978,0,ios,new,samarkand,3,52
954241,1.646339228939037,1,android,new,bukhara,3,32
742692,3.0057457207558596,0,android,old,tashkent,5,69
249547,2.8929687642208326,0,android,new,samarkand,4,87
938922,1.461932989673508,1,android,new,bukhara,3,22
753562,2.365942806834478,0,android,new,tashkent,3,85
504072,2.6547056787723275,0,ios,old,bukhara,5,40
597921,2.65883135003618,0,ios,old,tashkent,5,80
488627,1.7270950102916085,1,ios,new,tashkent,3,59
941571,2.348156966101072,0,ios,old,samarkand,3,64
325753,3.3421860552771117,0,android,old,samarkand,5,90
843810,2.5000178989012296,1,android,old,tashkent,1,60
331770,0.9662805003489157,0,android,new,samarkand,1,27
876451,1.346339107856893,0,android,new,tashkent,3,37
913197,2.4277454138082404,0,ios,old,samarkand,1,72
978948,2.372826339526269,0,android,new,tashkent,5,75
684491,2.4236610228299047,0,android,old,samarkand,5,43
289868,1.8692824190652224,0,android,old,samarkand,2,17
954543,2.9566949080225755,1,android,old,samarkand,3,64
247915,0.8794490214973936,0,android,new,samarkand,5,12
299806,3.1954106520369443,0,ios,old,bukhara,1,95
669709,1.9378982435526184,0,ios,old,bukhara,2,9
823420,2.0020309381879504,0,ios,old,samarkand,5,24
